58344040	488
8756499	18
3196408	34
2424322	17
86466001	625
33259087	541
35774366	727
14267960	289
19584899	385
10883335	226
1949425	24
19801035	371
14860532	233
64311487	243
127058693	928
4059449	54
3231229	51
2074603	36
31190788	618
18122381	341
10285659	196
19362159	424
1154825	9
9958154	209
1250885	23
14847625	296
120186477	741
3279260	52
22195639	473
2256517	33
70200886	322
8088279	152
132393043	133
92243729	647
10338493	220
27116629	554
17511797	359
2411714	38
4088567	73
857638	5
2961059	58
15378057	329
174276846	974
84296838	255
3221323	42
4207142	68
116286728	682
9379390	196
1342743	13
5343656	106
6425235	125
101421092	267
14363120	292
33280400	598
17014084	284
158473721	634
16435021	263
7456683	124
6977582	93
6381408	118
3824702	34
11047538	229
78458772	50
50664617	593
5001741	74
2332164	39
13478764	272
14308486	289
25722854	450
14191112	244
6222308	119
18050936	283
25347018	350
10321682	179
4079262	66
57321297	163
7080247	29
34383593	508
2227999	41
6148461	112
6584335	137
1803833	26
12409794	142
1101092	20
9497664	150
3504100	35
22290198	395
387243	4
2414116	47
2311452	22
152724811	1071
152372390	541
104332621	773
30017651	597
16559299	326
145975973	865
5561293	78
5532775	91
2178768	29
7383737	130
70090417	92
3416446	53
2025372	31
9513875	191
67434949	1015
14672615	305
98600521	459
15083272	240
5804445	69
22265883	378
174053206	1029
41832771	691
14529124	267
17706020	364
18110974	276
12657448	82
35266447	557
31994993	579
27079406	118
8265691	69
3007288	53
2613442	9
23958947	466
10397030	162
18550149	344
112490544	384
16839975	256
8040250	111
11254969	202
5532475	85
2762335	25
112565892	240
49732232	353
603679	7
20337172	414
7346213	126
2113627	26
11056844	189
54592584	198
334523481	343
1817641	15
75516624	321
11421273	225
9953651	157
881654	5
5153937	103
2426724	34
10592152	201
670621	4
1801731	13
2217793	20
13941055	188
4708457	52
18668724	326
6159568	94
11939398	200
6466961	122
12474034	165
5174650	99
9718604	182
1222367	18
5475739	80
9379691	64
35042206	669
13308257	248
11270878	182
8290306	98
35845511	573
171188807	700
21319988	391
31497280	521
2650365	26
24372006	476
88966571	331
10797481	193
11997334	229
30532474	182
17209207	271
121676313	281
172992039	259
8610007	146
8931209	180
1433100	17
2422522	35
16275321	245
11473205	132
18512626	343
14520719	143
106692403	386
8346741	162
2288037	31
18618293	130
1028146	14
58551470	230
155402793	744
19258895	225
3520311	42
21806895	460
12045064	221
94457019	448
31720320	492
7218634	77
16546091	301
50388744	40
9030571	151
15589390	188
22368548	282
5276714	55
5435214	31
6814580	44
19538370	192
26326233	373
135706223	426
15550966	261
89118166	175
555630636	4046
41177159	184
4737875	83
2703798	13
15259783	302
12903003	206
11563262	84
1258090	16
2520683	37
34791849	708
12833959	162
24806978	504
58356048	143
21394135	326
4633409	84
89335203	183
6663885	104
4722866	84
4132696	61
4766693	84
4630408	27
139893253	308
15509240	280
2969164	40
8477324	151
9784044	208
4434685	56
1638429	6
7364825	133
18855141	232
22570875	417
2538695	32
4033633	71
14589162	272
112846267	143
16438023	346
18731463	385
716550	2
27380195	497
4200538	59
10306372	215
9429821	161
287012344	457
28501999	474
13449647	251
45696798	577
4542452	82
54983430	195
103562037	379
5479942	107
31187485	547
61745776	1175
8501939	158
8217360	149
297461906	351
9744120	190
17017687	258
9466745	121
6031088	19
5805646	93
4363240	74
3576446	75
94511053	294
9272523	159
16490557	146
13554712	204
22943409	251
2803461	53
5655552	109
4841140	94
2349575	27
4694048	71
32865239	426
8442502	154
2786951	37
13488071	262
8946819	111
2559107	29
2454041	40
5509360	98
43458592	532
81267036	323
131814579	706
2289238	37
5453225	76
7241147	146
9135937	117
1961732	18
20248316	330
19343548	394
4809320	51
7683925	81
11552455	164
8821940	169
17739340	344
121481490	407
5343055	65
436174	1
18619192	320
20540700	365
23031964	393
4256073	43
10706824	185
2613741	26
28669504	441
4948608	86
17056411	279
10181494	153
3576146	60
2321958	41
31399419	441
3483688	54
1889687	30
4132095	76
1580193	17
119324035	255
4008718	55
3810893	28
13078013	232
5762118	102
10623072	192
7697734	145
12683265	261
1529461	11
11468702	181
93780694	644
12654447	221
99626565	882
5070485	59
12458423	111
7581861	72
3975397	44
4392659	40
45929744	938
3995209	56
67577239	843
1402180	1
1812838	31
113803869	305
10731139	208
95253419	506
10702622	209
1865071	25
4432583	89
6228011	88
1810437	15
2767739	47
10472376	211
161282885	870
8253383	138
8219762	57
12733697	255
80274012	219
2581621	38
19221371	304
1763907	18
4502228	83
16374383	261
12693772	103
15998247	227
16516372	189
1226871	23
4377649	88
21862129	208
1932013	18
4335023	65
14474490	235
128419748	541
1749799	30
35058717	733
19196455	253
12907806	232
18627599	365
79451496	586
153987704	943
115194643	749
3684213	70
15435393	106
9654363	169
15516745	281
6586136	81
4540951	90
7190115	131
2845187	33
1288109	5
2790253	35
12093395	103
10052112	175
27911529	592
6045497	96
8961828	43
1929912	22
6634766	138
6817582	91
49241723	454
4494422	79
2903123	24
8570682	176
18651013	333
1557078	13
7810305	119
4471608	95
25540639	355
10679807	155
21870534	382
26306720	434
6792066	102
5156938	72
1783120	14
2554604	31
4114384	33
564354	2
28603764	515
1472724	17
22023330	217
3489391	28
49765553	106
6958970	96
30731499	112
3627779	70
8954624	148
5292024	73
2227398	39
31883923	629
18040129	371
16010855	306
24595045	344
38898728	61
14410549	278
8650233	33
63773549	436
23524874	196
15751792	264
4371645	71
136773693	319
12413996	128
16099711	313
147587084	747
8663141	117
1494338	18
28301474	497
13576626	127
6402120	127
91383989	669
6309963	86
42395024	710
3267252	25
15866465	186
96672110	85
16844778	103
43463996	373
7450379	53
8932410	176
23941835	260
15300609	140
4565868	88
3869430	67
70580624	70
9506670	106
1314826	15
74131254	429
2308150	39
24044500	386
4323915	71
67660991	437
18441181	347
20420925	355
3874833	60
6849401	112
54606693	877
6611352	80
105053073	166
50399551	31
11325812	200
9099314	161
5798442	52
109563706	213
115863162	92
7746965	153
721353	5
5387483	66
9243705	157
2244510	8
25005403	386
17149170	317
11640110	175
17389921	192
16043275	231
21028506	389
15964025	185
15049050	194
9521379	168
34191472	337
37024651	592
71309782	911
4742978	66
2584023	26
4220050	32
20954059	222
10129262	119
9208583	83
5640842	76
3483387	25
15234868	261
4456598	47
86388552	1212
23431515	393
5567296	64
129460501	415
20131842	100
15999148	229
789796	11
20178672	378
4941103	34
88889422	95
116885004	997
42992099	808
79292395	955
10972491	189
5102605	88
6990490	122
3588153	48
2732316	34
12496548	226
13009270	266
2521283	18
1745597	6
158287905	416
14795691	165
15555168	229
9517477	134
173578007	1050
120658373	1011
30292324	459
14385935	156
6914843	59
17864218	238
15315318	126
8229669	141
18608986	370
86232454	418
94019945	356
39513815	226
29909883	498
13606045	299
4417874	45
146481490	449
8728882	42
15433592	275
29342827	506
19007937	234
99533807	70
16200874	200
15718471	328
133721377	182
3470780	50
21122165	336
132230341	759
24453957	207
5829060	66
5324744	64
22364946	352
6144859	13
9636952	146
12645442	255
4155509	66
7021409	113
10764760	195
5222980	3
11125887	173
26498841	252
10911252	176
9201078	156
11359733	34
9303743	175
8358449	104
19935219	418
152651265	731
1590098	27
1495540	21
2756331	33
2428825	6
23752117	204
24207803	307
7247151	77
157411954	569
26457415	310
181509588	979
31036190	412
12497148	212
8694660	162
13690398	280
12811446	165
16854985	327
24791369	388
26861469	484
11145099	211
20797061	328
12029155	218
15464211	257
3616971	66
3563238	52
24480974	400
2405111	18
10108548	149
5165644	56
9951549	132
55297727	137
14765973	195
8796424	188
29518737	415
28734044	455
15716370	311
121117061	359
29018923	422
17428946	264
7751168	63
1850962	25
9252110	85
4099075	61
22735978	465
50298388	628
3527515	40
6001069	75
5268609	72
16048078	163
17763056	223
6496079	102
3028302	35
11205437	204
21554436	190
45024675	600
5608422	100
11577670	108
205414201	912
18587673	76
33805430	399
9933538	45
25318801	230
166893709	1096
18523133	365
69273003	485
2867401	48
11135793	160
1052160	13
8271094	153
162599813	441
6989890	88
9651061	90
27362784	94
12058873	119
40749991	500
3106651	14
23890803	384
3318884	10
6332177	102
18901370	270
1590999	18
62391782	261
23725100	227
26445107	398
7231241	107
7891656	129
114706235	541
1218465497	204
10024796	130
1979443	20
89040418	301
30025456	242
3741249	56
64511414	723
28116858	253
8645129	146
36149002	283
39894754	315
18228647	208
21784081	112
23483448	274
13355687	130
121667607	326
35062619	354
2091113	4
24332681	310
11513430	194
1835052	13
21494098	57
3295470	14
41456335	153
3250741	37
3849017	15
6359193	79
4492621	51
37422101	443
6120244	52
177167962	479
22162317	178
1753101	25
6611652	98
5188458	65
72616503	605
10368512	117
41555997	620
128513106	150
8162126	153
7693231	117
12181050	112
12490845	82
5191160	75
17406132	91
34600930	271
35601758	394
53326690	407
12537073	150
165430290	749
35223520	485
13195387	180
24047201	256
14981508	151
59435526	297
3691419	9
19564486	384
3328790	26
6256229	110
10580745	77
42866921	477
8118299	86
40377757	500
90913293	752
11604388	151
5960543	101
31142158	141
5799942	54
23294929	351
9483255	93
6670489	111
2293141	31
3738247	32
13664581	216
1646234	15
9847385	83
12449418	73
1720080	15
17622567	220
77101319	699
28428453	463
14300080	269
18605985	115
9457740	102
2142745	13
16996373	168
17635175	310
71008993	628
13078013	172
12076284	176
17152772	163
5889398	73
8187642	91
12690170	194
116981665	502
176899593	1282
11417070	168
5722194	11
142516000	648
32904264	438
22523445	411
20473157	318
32595370	206
147332825	962
4828833	76
5535176	69
82695933	523
3877836	49
18575966	279
10619169	101
28997910	356
19742498	155
76505145	1175
13308558	141
25157299	252
7460285	120
8811733	152
27681884	439
101017939	246
83154921	349
13198089	81
16506767	239
2235804	10
14945786	176
18135289	367
36132491	404
12655948	189
25416361	384
11908779	184
9708097	105
31627562	421
35325584	463
24423938	348
30583506	527
3030703	28
577863	4
23073390	287
3071529	35
4546955	10
20759837	369
3139671	33
2632053	35
14062331	190
23787238	149
26153925	294
5730298	42
51137114	323
16436822	261
1391073	3
10322582	222
9344268	149
59594025	398
3017495	7
739064	5
14147284	245
33728281	609
121707832	792
16229091	62
2849990	12
2166760	1
36526039	383
19607713	94
91433820	261
15884476	144
20128541	210
28359710	541
6944261	42
43465796	518
47625809	493
57815408	766
2966463	9
25077749	356
3219222	50
9733312	189
9567909	53
43018516	512
120820476	294
77543497	697
7410454	47
45827680	606
15735582	237
9997179	211
16071192	174
18156002	324
16718099	275
35719432	466
43572063	552
1416890	16
12405290	61
117005080	572
22121492	309
47228960	584
3818998	21
21222428	237
70280736	752
55137726	604
8948619	84
62340450	376
10010087	139
12978350	189
39124470	355
32059533	448
28636484	301
3826803	59
2967363	24
6612853	57
21979503	106
8888282	104
27999183	158
13401917	166
52866199	785
7642800	3
18587373	250
41261212	363
12341050	174
14609574	288
5280316	98
128452168	427
29911084	542
118299793	1377
1999556	8
20880213	118
6257730	67
15153817	303
27345073	456
41100911	760
6186585	95
2596330	47
37190355	580
10279355	83
13111334	139
25368031	324
15593893	258
13190283	205
3339297	6
15580085	283
21385730	312
38536702	341
6107935	71
5769924	92
132514619	514
156194991	996
18711351	326
141087103	839
6246023	61
22589787	231
21747457	368
4529244	45
132046325	255
4990033	76
5255100	99
28979299	260
4071757	56
14029311	190
25235047	466
5491949	106
22973427	471
9132335	117
4069355	23
13340378	91
17480578	167
118409361	219
19513755	293
16354571	220
33014733	380
7078746	56
25123677	388
28927067	549
189065333	1000
7192217	79
25838726	485
12600413	147
13761543	208
99531406	416
12201463	202
16054382	229
157439572	711
3493594	67
92598852	507
120096120	495
2485261	2
33445804	342
16284327	138
17262041	254
7168802	83
23925025	315
23832567	425
16361775	171
8449106	172
4949509	60
24534408	475
84954852	434
3060722	16
9534288	121
6460657	71
7610079	88
21853123	151
180029658	164
6701409	77
156336079	212
6438143	114
6982985	120
10093238	143
40891980	434
50622891	706
7982313	130
1057864	2
117104742	498
7001297	96
13073210	137
5641743	65
3940875	68
20884416	293
8497737	134
7192217	15
8793423	125
20862502	323
2028674	31
12520263	250
80858779	1118
18605084	235
1619217	20
38311560	297
20445840	223
204694348	1338
17859716	223
92081327	431
40837946	423
17491985	165
18324708	182
14815504	246
5035962	86
171092747	715
8598600	37
3046314	39
95287941	1262
6350188	5
49914746	865
14258654	199
6701708	127
5413299	68
19641035	372
20164864	316
19460621	256
14408749	258
10270950	99
31096829	574
32584863	415
23232190	369
18899269	212
93134388	472
35498793	341
18418066	305
6306360	82
14713440	117
38988485	462
1270398	21
20322763	276
7247151	119
10930765	49
46461678	552
11963713	105
15653030	114
12498649	150
10805586	207
2769539	40
63044992	492
57773382	174
10110649	129
10529713	174
3672507	63
9221791	125
2697194	30
16624140	224
2222296	18
13462254	168
17598551	287
154836638	797
4072357	64
33100287	378
23937633	266
10617068	196
6260431	99
9813463	197
11114180	172
4550558	31
91577311	68
3144175	41
38721617	445
59827571	42
10979696	198
25987620	223
4118587	38
23255005	376
11071854	167
16466541	77
3669204	16
2140945	9
1698467	26
5732400	71
6857807	25
10550426	187
2291039	3
15123198	78
1849761	19
124602250	567
12421501	235
75313997	60
44604412	733
5259603	81
10125959	96
20746629	189
7463887	128
2317156	18
67629171	413
64758468	469
48338756	713
34178864	121
8758900	144
25396849	220
68593977	967
12730094	160
1522256	4
10958682	144
34775039	715
10413840	125
6069512	110
4894874	51
121107156	196
12214971	150
8466217	30
4179825	35
1010734	2
24082924	368
2561809	8
66500462	624
40242672	379
34029671	273
5181554	89
18802908	273
19388576	258
82748166	389
8610907	148
26769011	241
9137438	124
71821004	855
25674824	33
35503597	197
2460045	15
7696834	74
10159280	142
13730023	209
971410	8
9772337	149
23802848	293
9960555	95
23028362	195
4226054	47
10637481	136
15547364	168
10958081	193
21677513	160
51866873	539
19039157	141
809308	2
24675196	461
26493138	369
20105427	246
56674091	655
13573324	193
87275008	710
4249468	22
20790156	327
50118575	645
11443786	66
132132780	652
20252518	274
19375068	210
15930405	149
19094391	339
4565267	59
12479737	222
6804073	132
125919477	606
23875493	424
53991907	399
19932518	221
16499861	93
16605829	145
22239766	351
4580877	57
5594013	89
11194630	149
18712251	410
3901850	29
19149926	282
28963089	597
19786926	248
29386054	601
5397389	56
3218321	48
113526195	658
8487230	109
30771124	391
16621739	206
1802932	12
20782051	221
31029286	275
14841921	280
13146756	187
11530841	213
179396561	1298
4282789	20
8023438	63
20975373	306
27732616	445
6126248	68
18345721	273
3966091	32
140449502	733
6632365	114
13647471	97
31419231	352
8434997	117
26123906	112
31893229	390
6593941	50
53602562	589
17814087	235
16005451	250
10406335	209
2017567	8
20754734	417
4136297	24
1375163	4
4192133	23
13493774	215
20608542	84
12497749	150
65720573	911
6437543	80
7125875	48
12148029	161
146227231	117
10408436	74
7159196	143
9445732	150
52307549	224
21313085	430
7465689	99
3924665	54
76832951	1068
10627874	218
65419783	202
82703738	236
18534240	225
22753389	343
23596618	355
32247451	400
253044212	451
15644024	219
5371874	44
14200418	138
7649404	111
2837082	42
6614354	79
121006893	214
14596667	185
24600149	266
2532390	22
74780562	280
2663272	14
14425860	118
13866909	117
19759309	253
12322138	156
6046697	74
2939747	33
9748622	18
35865323	499
104130895	540
32421861	187
10815492	137
1899593	38
12917713	89
25500114	165
14147284	209
24780262	259
42098738	592
891259	11
6578931	131
13184279	166
4621402	63
4069655	54
14949688	65
24561425	87
805105	4
11787502	56
17709622	227
19182047	47
22719468	386
13896927	268
16732808	257
17437951	177
2146949	30
313328670	211
17151271	332
10226223	140
2168262	24
13991787	160
2753929	39
8381864	107
21307981	345
8370757	50
5505157	69
30847072	584
15446801	281
13630961	10
6965274	26
64358617	852
6409025	86
47369748	654
8541864	107
11720560	197
14334603	178
5767823	78
44849366	711
39240043	574
10504197	200
16069692	131
4158512	67
5548984	57
2638357	41
297107683	2846
9388396	81
4068755	65
14836217	134
8434997	101
4381251	77
81493378	632
7685427	18
5137426	42
55485945	860
4691046	86
6654579	126
11139996	118
14927775	192
113272535	862
8564979	161
5098402	58
63765745	844
20133944	300
16833071	234
85544422	106
10662096	207
10624873	95
6786662	127
63651073	119
164839819	1555
20948956	82
53629279	546
1219666	11
10834104	161
4044740	63
12238085	233
8829745	173
24906642	333
64086947	780
20263026	392
25461990	52
9033874	28
1515652	4
8104490	47
27651866	210
14720344	118
52227999	881
1950926	18
29907482	105
13584731	7
1866872	19
13189683	117
35447161	537
79558363	188
20027377	370
19444711	291
2017567	21
20653270	251
3682112	64
37987656	698
78741550	471
14971302	274
1481130	3
40731679	563
14334602	90
28623575	387
33309219	351
23200970	182
11090465	91
17889135	245
6323471	119
41656260	354
106656681	162
13984282	205
7293080	100
38863006	283
8826743	30
26707772	479
123056280	671
23555793	457
19233979	339
6336979	40
23695981	286
85819395	1193
13737227	189
23488851	202
14854228	113
39943985	604
25409157	274
118160205	654
28195507	343
1707172	12
13154561	163
8023439	52
536436	3
6728726	51
3945678	54
17422941	94
7365125	118
528031	9
10799582	178
25848633	247
5713488	97
82769779	472
26932914	316
31408424	154
41265414	372
11440785	190
3179297	46
6182983	109
70668880	141
110759056	687
102248412	110
24185588	493
30015249	570
32700436	468
20497472	260
6217805	68
8752596	127
18916980	292
35165884	687
27569914	545
26320530	332
17898140	129
11033429	170
30258702	430
43315102	300
19759909	112
55083993	516
5914314	89
2293441	2
14126271	85
21680515	266
9374888	205
23738908	252
16422113	258
4717163	79
22772001	307
9880405	50
17700016	140
12567992	125
29455098	412
19146324	278
7767078	128
11970318	89
135003482	1285
17177088	232
7676721	87
33947119	553
6852403	94
797300	2
22720668	284
43519531	500
29608494	337
10722434	203
7775183	70
15170627	147
31394316	504
61103673	123
2312652	34
12517261	173
1402181	6
1592500	5
30940431	74
107008501	972
25444579	341
8531658	100
16041474	83
64252351	515
38499778	598
3581249	44
19723886	113
8158524	141
22737179	264
64597267	805
20187078	174
38061202	669
16386090	93
2008861	22
14702934	253
7064037	84
141409805	567
8129105	115
22947611	81
3485189	53
11513731	154
8917100	93
31120844	425
13109833	63
76775615	241
11865552	158
34232598	383
22894477	480
109480554	144
133446105	244
5709586	68
14648899	153
1621018	18
32246551	448
12691370	241
2036179	17
9889711	114
4265979	68
15075467	186
106105234	405
10718231	189
22624008	176
3383125	29
4172020	33
22368247	260
16944141	316
3773069	20
36625401	693
3023799	9
5401292	6
8667643	187
22131398	409
7698335	69
42755550	563
7770680	145
92114348	130
72004719	497
11501723	178
13505481	279
35228023	333
11062247	139
93401857	438
12237485	190
6353190	102
2464248	3
160963485	915
16457235	328
11788704	150
18132587	182
4034833	47
104540951	462
42842004	476
30588309	392
18831726	224
157140284	1074
5017951	57
12190956	148
30600618	425
10016390	126
11685138	111
21092146	258
44980548	741
5214275	79
117130258	228
16578812	165
4054346	36
10022995	186
15170327	210
4303502	26
15061959	52
2071601	2
4377349	40
154450595	793
9220290	144
5026356	9
13605444	218
7232442	133
11589078	134
16027965	300
38780154	226
9745620	191
6857207	84
21731548	157
